ra,dec,redshift,brightness,LR,gal_id,cluster_id
150.04734491,2.21890679,0.933,-19.65,28.82,605619.0,62.0
150.08024203,2.22018758,0.9307,-20.0,28.86,605467.0,62.0
150.10242885,2.22646443,0.9307,-21.85,29.85,611913.0,62.0
150.0565961,2.230751,0.9315,-21.1,29.45,612923.0,62.0
150.05796417,2.23383503,0.9304,-20.5,29.06,615022.0,62.0
150.04045201,2.23568301,0.9312,-19.64,28.98,615914.0,62.0
150.05890633,2.24660331,0.9323,-22.5,29.93,625121.0,62.0
150.03321936,2.26349992,0.9317,-21.06,29.28,636217.0,62.0
150.01890321,2.18743341,0.9339,-21.15,29.5,583530.0,62.0
150.02668847,2.18909612,0.9346,-19.83,28.69,584415.0,62.0
150.01946094,2.2094453,0.9358,-21.14,29.65,598664.0,62.0
150.00224893,2.25557368,0.9353,-20.28,28.72,629599.0,62.0
150.03232628,2.16559507,0.9353,-21.17,29.28,569221.0,62.0
150.07603627,2.16694369,0.9351,-20.95,29.24,570334.0,62.0
150.09081407,2.19912605,0.934,-22.08,29.43,592281.0,62.0
150.04890144,2.2138529,0.9343,-22.63,29.69,600813.0,62.0
150.00129026,2.19425422,0.9371,-20.67,29.08,587829.0,62.0
150.00133166,2.15550024,0.9365,-20.07,29.25,562429.0,62.0
150.02918696,2.19600246,0.9367,-20.62,29.05,589256.0,62.0
150.02935408,2.19817244,0.9362,-19.65,28.56,590098.0,62.0
150.08684369,2.20830245,0.9382,-19.61,28.53,597598.0,62.0
150.09398176,2.19804464,0.9385,-20.84,28.94,590723.0,62.0
150.01070131,2.18143377,0.9407,-21.78,29.9,580100.0,62.0
150.0127431,2.18921139,0.9403,-21.93,29.53,585517.0,62.0
150.0267803,2.14430537,0.9399,-21.16,29.38,554594.0,62.0
149.99013549,2.20353332,0.939,-21.6,29.24,594641.0,62.0
150.01541954,2.2111198,0.9389,-20.03,28.83,599514.0,62.0
150.02363482,2.2197492,0.9392,-22.03,29.43,605981.0,62.0
149.9764922,2.24992776,0.9405,-19.99,28.75,625727.0,62.0
149.99081339,2.27184684,0.9389,-20.88,29.66,640573.0,62.0
150.04413243,2.19359612,0.9392,-20.74,29.08,588116.0,62.0
150.06863681,2.20543277,0.9413,-20.2,28.97,595726.0,62.0
150.09239604,2.19677634,0.9393,-20.19,28.68,589680.0,62.0
150.10136411,2.20960992,0.9402,-20.14,28.9,598277.0,62.0
150.03872947,2.21458498,0.9402,-21.53,29.24,602190.0,62.0
150.09378836,2.21675734,0.9394,-21.44,29.83,604848.0,62.0
150.05073615,2.21880433,0.9398,-21.95,29.57,605704.0,62.0
150.0504983,2.27022743,0.9402,-22.55,29.76,641016.0,62.0
149.98309668,2.17758026,0.9424,-19.82,29.0,576937.0,62.0
149.99836029,2.1481973,0.9418,-21.14,29.16,557692.0,62.0
150.00698301,2.16128759,0.9443,-22.53,30.12,566981.0,62.0
150.01686147,2.15001182,0.9435,-20.1,29.2,558011.0,62.0
150.01894533,2.19035813,0.9439,-21.94,29.79,586469.0,62.0
150.02069979,2.17317639,0.9433,-20.64,29.21,574093.0,62.0
150.01402236,2.19894573,0.9422,-22.04,29.42,592528.0,62.0
149.98364979,2.20076834,0.9437,-20.32,28.86,592038.0,62.0
150.01472077,2.20187224,0.9423,-20.94,29.28,593263.0,62.0
150.0299898,2.20355558,0.9427,-21.71,29.3,595108.0,62.0
150.06562121,2.19805037,0.9432,-19.9,28.92,590163.0,62.0
150.03310382,2.21207198,0.9433,-20.63,29.06,600195.0,62.0
150.05148645,2.2794749,0.9426,-20.53,28.98,645253.0,62.0
150.01326409,2.14798542,0.9468,-21.72,29.46,557779.0,62.0
150.02867211,2.16695689,0.9462,-20.98,29.18,570036.0,62.0
150.02981877,2.20741551,0.9447,-22.99,29.81,598223.0,62.0
150.03259797,2.2112535,0.9461,-20.55,29.0,599648.0,62.0
150.05932962,2.17140354,0.9446,-19.56,28.68,573195.0,62.0
150.00572027,2.16750485,0.9494,-20.65,29.55,570026.0,62.0
150.02599272,2.16172129,0.9494,-20.19,29.02,566189.0,62.0
150.01984841,2.19509863,0.9491,-19.92,28.64,588275.0,62.0
150.02550265,2.20318406,0.9492,-20.92,29.11,595076.0,62.0
150.02751432,2.23304284,0.9495,-21.13,29.61,615110.0,62.0
149.97586827,2.25058279,0.9497,-20.78,29.12,626327.0,62.0
150.06395694,2.16257624,0.9499,-20.94,29.38,567491.0,62.0
150.07159734,2.18845025,0.95,-20.55,29.21,584149.0,62.0
150.00457704,2.15503318,0.9502,-19.82,28.78,561829.0,62.0
149.97019479,2.19527083,0.9527,-20.01,29.27,588189.0,62.0
150.02126496,2.20556678,0.9506,-21.11,29.04,595975.0,62.0
149.97099008,2.22386324,0.9513,-20.55,29.01,608840.0,62.0
150.04615485,2.22750754,0.9517,-20.02,28.71,610599.0,62.0
150.06846847,2.26547979,0.9528,-23.45,30.1,634500.0,62.0
150.05221383,2.27528462,0.9508,-21.55,29.9,643409.0,62.0
149.97684226,2.17961806,0.9533,-20.88,29.26,579573.0,62.0
149.98123996,2.18392899,0.9551,-22.19,29.9,581924.0,62.0
149.98211681,2.16740036,0.9538,-21.59,29.52,570517.0,62.0
150.01210605,2.17179709,0.9545,-20.33,29.17,573116.0,62.0
150.02057889,2.19171352,0.9534,-20.95,29.34,586195.0,62.0
150.03033548,2.18736214,0.9535,-20.84,29.16,583189.0,62.0
150.01953654,2.20345722,0.955,-20.52,29.06,594246.0,62.0
149.96889315,2.21347896,0.9557,-20.41,29.45,600773.0,62.0
150.07707241,2.16580755,0.955,-19.68,28.51,568786.0,62.0
150.09455351,2.20371981,0.9541,-20.14,28.96,595112.0,62.0
150.04513752,2.21840666,0.9554,-20.51,29.51,604193.0,62.0
150.03046261,2.22631661,0.9544,-19.8,28.6,609632.0,62.0
150.03956888,2.26283681,0.9546,-21.56,29.39,635325.0,62.0
150.00436304,2.14784287,0.9558,-22.83,29.84,557625.0,62.0
150.07482878,2.49771242,0.885,-20.61,29.02,789486.0,63.0
150.09002869,2.49932117,0.883,-20.91,29.25,790306.0,63.0
150.03560417,2.50056724,0.8852,-22.38,29.67,792396.0,63.0
150.08709113,2.53172614,0.8831,-20.88,29.32,812258.0,63.0
150.15145327,2.51033387,0.8834,-20.82,29.09,797406.0,63.0
150.03541166,2.56198641,0.8853,-22.2,29.59,832907.0,63.0
150.05468087,2.57288754,0.8834,-19.9,28.68,838945.0,63.0
150.08663661,2.53642191,0.883,-20.16,28.71,815021.0,63.0
150.08277071,2.54317569,0.8828,-20.15,29.08,819637.0,63.0
150.07813994,2.54871815,0.884,-20.4,28.77,823869.0,63.0
150.08675604,2.59614526,0.8853,-20.91,29.25,855054.0,63.0
150.08680113,2.50082993,0.8868,-19.9,28.64,791094.0,63.0
150.0725065,2.51238363,0.888,-21.93,29.78,800278.0,63.0
150.053774,2.52478857,0.8873,-19.64,28.6,806885.0,63.0
150.13136178,2.52921164,0.8863,-20.81,29.0,811125.0,63.0
150.14307785,2.48963725,0.8866,-20.22,29.1,783844.0,63.0
150.14514902,2.50498696,0.8868,-21.68,29.28,794654.0,63.0
150.07483363,2.53570114,0.8876,-20.98,29.25,815105.0,63.0
150.09073098,2.54513319,0.8862,-21.67,29.58,821556.0,63.0
150.09337805,2.60025083,0.8857,-23.02,30.12,859724.0,63.0
150.07565633,2.52011817,0.889,-21.31,29.67,805189.0,63.0
150.09138743,2.52477429,0.8902,-21.12,29.32,807213.0,63.0
150.09257678,2.52227428,0.8894,-21.92,29.37,806063.0,63.0
150.09939185,2.51620616,0.8901,-22.36,29.95,802778.0,63.0
150.11440368,2.53042166,0.8902,-21.33,29.43,811082.0,63.0
150.05845819,2.54359444,0.8901,-19.58,28.63,819632.0,63.0
150.0697125,2.55681467,0.8909,-20.78,28.93,828860.0,63.0
150.05813188,2.56300632,0.8897,-22.18,29.77,833763.0,63.0
150.09993429,2.54023785,0.8901,-20.44,28.86,818340.0,63.0
150.08517805,2.46911548,0.8928,-21.74,29.82,771629.0,63.0
150.09496812,2.49686259,0.8914,-23.03,30.44,790247.0,63.0
150.09548836,2.50986987,0.8926,-22.0,29.42,798099.0,63.0
150.09561518,2.52844806,0.8916,-20.81,29.63,810219.0,63.0
150.10011366,2.50473242,0.8916,-22.49,30.0,794806.0,63.0
150.12114401,2.47222213,0.8919,-21.04,29.64,773748.0,63.0
150.12292341,2.5252727,0.8923,-19.63,28.55,807145.0,63.0
150.16273994,2.52033641,0.8916,-20.75,29.44,804502.0,63.0
150.03575786,2.57158852,0.892,-20.83,29.01,838832.0,63.0
150.06629138,2.59241436,0.8919,-22.11,29.45,853526.0,63.0
150.06800008,2.5939675,0.8912,-20.88,29.02,853476.0,63.0
150.10332403,2.57767749,0.8917,-21.83,29.53,843603.0,63.0
150.08755015,2.50813841,0.8953,-20.54,29.23,796216.0,63.0
150.05818851,2.52733419,0.8949,-21.79,29.33,809609.0,63.0
150.08493834,2.53282842,0.8942,-22.66,29.68,814571.0,63.0
150.09142345,2.52848441,0.895,-21.59,29.25,810847.0,63.0
150.06354228,2.53834595,0.894,-22.08,29.44,818703.0,63.0
150.07210961,2.53886381,0.8956,-21.83,29.34,818074.0,63.0
150.07389401,2.53913307,0.8951,-20.92,29.23,817397.0,63.0
150.04948509,2.56936765,0.8948,-19.89,28.59,836904.0,63.0
150.05699154,2.56953233,0.8952,-21.48,29.21,837789.0,63.0
150.13844406,2.55668203,0.8949,-19.98,28.83,828679.0,63.0
150.09684738,2.58392726,0.8953,-22.0,29.41,847849.0,63.0
150.08904221,2.49085489,0.8968,-22.14,29.85,785559.0,63.0
150.08084023,2.53383637,0.8986,-21.0,29.0,814051.0,63.0
150.10007471,2.48176275,0.8972,-21.72,29.57,780038.0,63.0
150.11687457,2.52147873,0.8971,-20.56,29.01,805269.0,63.0
150.04409603,2.55151481,0.8975,-19.89,28.74,824768.0,63.0
150.06886543,2.56850842,0.8992,-20.66,28.93,836485.0,63.0
150.10952739,2.5428899,0.8981,-21.5,29.42,820013.0,63.0
150.07711443,2.54894154,0.8991,-23.09,29.84,826044.0,63.0
150.13225512,2.55884428,0.8977,-21.8,29.83,830961.0,63.0
150.07679513,2.57231896,0.8984,-20.32,28.83,839825.0,63.0
150.11042942,2.59258608,0.8973,-20.27,28.88,852424.0,63.0
150.0901798,2.59941456,0.8992,-22.0,29.79,857468.0,63.0
150.09660557,2.51623965,0.9012,-19.81,28.71,801097.0,63.0
150.04463934,2.56075228,0.9014,-20.56,29.14,831300.0,63.0
150.0690867,2.57507744,0.9009,-20.34,28.9,840927.0,63.0
150.07666875,2.54822915,0.9006,-20.39,28.77,822930.0,63.0
150.13721675,2.58182994,0.9013,-22.75,29.72,846635.0,63.0
150.06329466,2.51011707,0.9026,-19.93,28.74,796900.0,63.0
150.08975667,2.51943256,0.9031,-20.72,29.15,803680.0,63.0
150.04233142,2.53298892,0.9031,-19.54,28.7,812163.0,63.0
150.08044018,2.53492482,0.903,-21.8,29.33,815707.0,63.0
150.09267756,2.47242239,0.9037,-21.96,29.62,772242.0,63.0
150.10061917,2.52876972,0.9022,-21.89,29.37,810731.0,63.0
150.10540708,2.53410253,0.9029,-20.97,29.11,813294.0,63.0
150.1268154,2.49954947,0.9032,-21.12,29.55,791024.0,63.0
150.05714949,2.56200643,0.9023,-20.11,28.81,832518.0,63.0
150.06292247,2.59468046,0.9038,-21.09,29.21,854143.0,63.0
150.14023594,2.54398769,0.9035,-19.88,28.78,819845.0,63.0
150.10081058,2.54574558,0.9039,-20.48,28.85,821937.0,63.0
150.03550725,2.53408684,0.9061,-21.72,29.3,814061.0,63.0
150.1110424,2.4970569,0.907,-21.49,29.51,789138.0,63.0
150.13892346,2.49020638,0.9074,-20.25,29.39,784274.0,63.0
150.0412285,2.54754839,0.9052,-20.78,28.93,822886.0,63.0
150.03050747,2.56537517,0.9055,-21.34,29.15,834336.0,63.0
150.1392274,2.54715144,0.9053,-20.15,28.79,821892.0,63.0
150.13444113,2.55843671,0.9063,-22.24,29.5,831326.0,63.0
150.11323084,2.5806375,0.9057,-19.85,28.63,844299.0,63.0
150.11331979,2.5258116,0.9076,-20.21,28.75,807666.0,63.0
150.09869127,2.54065043,0.9076,-22.69,30.2,819831.0,63.0
150.10012057,2.60207693,0.9076,-22.13,29.47,859213.0,63.0
149.96285085,2.30192161,0.9219,-21.22,30.04,660514.0,64.0
149.9784286,2.31534392,0.9232,-22.24,29.51,669509.0,64.0
149.98862255,2.31940511,0.9237,-22.06,30.03,672314.0,64.0
149.98340908,2.32340451,0.9212,-20.86,29.61,674096.0,64.0
149.93996557,2.34298316,0.9223,-19.53,28.64,687572.0,64.0
149.96455134,2.32536602,0.9214,-21.31,29.75,676120.0,64.0
149.97918896,2.34168397,0.9213,-22.03,29.83,688155.0,64.0
149.95684346,2.3526831,0.9222,-19.98,28.64,694295.0,64.0
150.05330736,2.29013125,0.9215,-20.72,28.9,652064.0,64.0
150.04585367,2.29025198,0.9235,-19.85,28.98,651865.0,64.0
150.05749395,2.31231302,0.9212,-21.18,29.37,667037.0,64.0
149.99566625,2.31856617,0.9218,-20.78,29.32,670786.0,64.0
149.98925531,2.3391,0.9224,-22.36,29.57,686097.0,64.0
149.95917298,2.27691531,0.9261,-23.11,29.86,644986.0,64.0
149.98279279,2.30647746,0.9257,-21.3,29.12,663144.0,64.0
149.98396659,2.31808485,0.9249,-22.15,29.47,671038.0,64.0
149.94412526,2.36968818,0.9257,-20.4,28.88,706141.0,64.0
149.95062232,2.35458838,0.9262,-22.18,29.59,696561.0,64.0
149.95926293,2.35364368,0.9256,-21.68,29.57,695647.0,64.0
150.01607785,2.30761281,0.9262,-21.14,29.25,664023.0,64.0
150.04824471,2.2901551,0.9265,-21.25,29.72,652247.0,64.0
150.05236744,2.30624146,0.9252,-21.66,29.46,663615.0,64.0
150.05090939,2.31855053,0.9252,-20.0,28.69,670771.0,64.0
149.9912488,2.31997269,0.9241,-20.44,29.19,671581.0,64.0
149.99044013,2.32161763,0.9262,-20.58,29.05,673683.0,64.0
150.02797815,2.35168995,0.9244,-19.96,28.65,694091.0,64.0
149.92727401,2.28376138,0.927,-21.39,29.64,647962.0,64.0
149.9764154,2.30848075,0.9282,-21.52,29.23,664428.0,64.0
149.9643175,2.31799891,0.9295,-21.7,29.83,671128.0,64.0
149.98228602,2.32024059,0.928,-20.16,28.84,671970.0,64.0
149.94999398,2.32817348,0.9284,-19.97,28.67,677616.0,64.0
150.01417139,2.30270681,0.9278,-20.74,28.97,660609.0,64.0
150.02771247,2.30724685,0.9275,-20.57,29.01,663621.0,64.0
150.03943496,2.2854767,0.928,-21.64,29.28,649485.0,64.0
150.04990539,2.2935472,0.9295,-24.01,30.24,655660.0,64.0
150.02998198,2.31485408,0.9294,-22.38,29.56,668398.0,64.0
149.9964781,2.31777072,0.9286,-20.01,28.56,670149.0,64.0
149.99094603,2.36086433,0.9289,-20.51,29.08,699936.0,64.0
149.95689489,2.25245642,0.9314,-22.0,29.9,627739.0,64.0
149.93522707,2.29848847,0.93,-22.52,29.9,658712.0,64.0
149.93529588,2.29994325,0.9321,-21.8,29.95,659128.0,64.0
149.92083907,2.30680825,0.93,-22.38,29.75,666245.0,64.0
149.91443187,2.30681416,0.9301,-19.93,28.8,663035.0,64.0
149.9760501,2.31025326,0.9315,-20.87,28.98,665260.0,64.0
149.96816259,2.31808954,0.9315,-19.68,28.82,670436.0,64.0
149.91824192,2.32412364,0.9302,-22.08,29.72,675814.0,64.0
149.94852486,2.33419778,0.9321,-21.08,29.3,682323.0,64.0
149.9510386,2.34062934,0.93,-22.62,29.9,687695.0,64.0
149.95685088,2.34319188,0.9305,-20.6,28.96,688739.0,64.0
149.95560183,2.34429724,0.9297,-20.48,28.82,690784.0,64.0
149.98487136,2.36093553,0.9298,-22.56,30.23,702186.0,64.0
149.98792546,2.36438814,0.9302,-21.74,29.98,703191.0,64.0
149.98955956,2.30784977,0.9322,-19.72,28.92,663464.0,64.0
149.99393468,2.30776658,0.9297,-21.08,29.23,663925.0,64.0
150.00735472,2.3012373,0.9306,-22.39,29.57,660177.0,64.0
150.00937201,2.30578588,0.931,-21.55,29.24,662663.0,64.0
150.00599044,2.24879522,0.9303,-21.41,29.36,626026.0,64.0
150.02884144,2.30524116,0.9306,-20.9,29.16,663296.0,64.0
150.03321936,2.26349992,0.9317,-21.06,29.28,636217.0,64.0
150.04192148,2.28494088,0.93,-22.18,29.74,649839.0,64.0
150.04972566,2.30464762,0.9318,-22.37,29.87,663348.0,64.0
150.05033074,2.30628914,0.9298,-23.04,30.24,664661.0,64.0
149.99124398,2.3282115,0.93,-23.08,30.23,679042.0,64.0
149.99326992,2.36959652,0.931,-21.34,29.63,706082.0,64.0
150.00559891,2.38849409,0.9303,-20.94,29.47,718545.0,64.0
150.00675371,2.38162113,0.9301,-22.52,29.62,714747.0,64.0
150.00893308,2.38098859,0.932,-20.63,29.11,713322.0,64.0
150.00947653,2.37596176,0.93,-22.25,29.91,711250.0,64.0
150.02483213,2.3518522,0.93,-22.55,29.8,695841.0,64.0
150.02928927,2.35166862,0.9302,-21.7,29.83,695185.0,64.0
150.02988117,2.35024065,0.9299,-19.69,28.62,692810.0,64.0
150.030749,2.35294121,0.9307,-20.96,29.29,694625.0,64.0
149.95264735,2.31392603,0.9335,-20.28,28.98,667761.0,64.0
149.9859653,2.31641228,0.9337,-23.07,29.84,669967.0,64.0
149.97799559,2.32256389,0.9351,-22.11,29.45,674200.0,64.0
149.95712767,2.34394938,0.9329,-22.02,29.41,689515.0,64.0
150.00224893,2.25557368,0.9353,-20.28,28.72,629599.0,64.0
150.02499267,2.28407773,0.9335,-22.31,29.53,649011.0,64.0
150.01226087,2.2879671,0.9327,-19.55,28.44,650724.0,64.0
150.02651552,2.31987019,0.9339,-21.57,29.24,672124.0,64.0
150.03733342,2.33725769,0.9345,-20.42,29.18,684019.0,64.0
149.98899757,2.3493299,0.9344,-21.69,29.57,692861.0,64.0
149.9931133,2.3612045,0.9353,-20.21,29.06,700196.0,64.0
150.01823333,2.36323234,0.9349,-20.84,29.1,701609.0,64.0
149.95634174,2.25118394,0.9358,-19.83,28.61,626241.0,64.0
149.96958786,2.30723817,0.9367,-21.79,29.34,663751.0,64.0
149.97966532,2.31411573,0.9354,-20.62,28.84,667967.0,64.0
149.98778494,2.31570279,0.9374,-23.16,29.87,671284.0,64.0
149.98675374,2.31572344,0.938,-20.98,28.98,669854.0,64.0
149.98750819,2.322255,0.9371,-22.27,29.52,674164.0,64.0
149.95054239,2.34685429,0.9375,-20.26,29.13,690688.0,64.0
149.93395559,2.34074752,0.9369,-22.18,29.48,687281.0,64.0
149.97889832,2.38130767,0.9354,-19.61,28.53,713455.0,64.0
150.03169493,2.31563374,0.9372,-20.82,29.31,669510.0,64.0
150.02608396,2.31886285,0.9355,-23.21,29.89,673322.0,64.0
150.03723794,2.3211403,0.9362,-21.33,29.39,672992.0,64.0
150.02142867,2.33273159,0.9381,-20.19,28.91,680552.0,64.0
150.02754678,2.34577139,0.9358,-21.6,29.62,690249.0,64.0
149.99933653,2.37835738,0.9364,-20.15,28.86,711612.0,64.0
149.9764922,2.24992776,0.9405,-19.99,28.75,625727.0,64.0
149.94889537,2.37487693,0.9399,-20.95,29.17,709583.0,64.0
149.9513828,2.35717557,0.9408,-22.08,29.85,698282.0,64.0
149.96748846,2.36341391,0.94,-21.43,29.26,703417.0,64.0
149.99081339,2.27184684,0.9389,-20.88,29.66,640573.0,64.0
150.03947923,2.28445577,0.9393,-20.02,28.75,648534.0,64.0
150.05112619,2.30249999,0.9404,-20.55,29.21,660614.0,64.0
150.03978486,2.33230379,0.9384,-21.38,29.46,681060.0,64.0
150.01336409,2.35966869,0.9382,-20.29,28.96,699163.0,64.0
150.01508473,2.38240007,0.9383,-20.84,29.1,714630.0,64.0
149.98044229,2.29532897,0.942,-20.89,29.65,655789.0,64.0
149.97731174,2.2989409,0.9419,-19.61,28.51,657669.0,64.0
149.98049702,2.33221188,0.9437,-20.29,29.05,680306.0,64.0
149.98673152,2.33660243,0.9436,-19.84,28.6,683343.0,64.0
149.97671968,2.36156291,0.9418,-19.79,28.94,700305.0,64.0
149.98099954,2.36205252,0.9418,-22.19,29.48,702006.0,64.0
150.00123299,2.3083252,0.942,-20.22,28.86,664006.0,64.0
150.01823366,2.30764919,0.9411,-19.7,28.57,663561.0,64.0
149.98865857,2.3070904,0.9429,-20.24,29.02,663142.0,64.0
150.05148645,2.2794749,0.9426,-20.53,28.98,645253.0,64.0
150.05026927,2.29515571,0.9419,-20.13,28.88,655638.0,64.0
150.05183245,2.29942805,0.9433,-21.68,29.58,658990.0,64.0
150.0151858,2.34663117,0.941,-21.73,29.31,690911.0,64.0
149.93361934,2.30493826,0.9446,-20.06,28.8,661621.0,64.0
149.94712192,2.3685807,0.9446,-20.81,29.22,706047.0,64.0
149.92970321,2.36033574,0.9448,-20.56,29.66,700100.0,64.0
149.94783192,2.36937275,0.9446,-20.78,29.22,706027.0,64.0
149.93245759,2.34947921,0.9462,-21.62,29.26,693309.0,64.0
149.95209587,2.35593859,0.9456,-20.43,29.25,696694.0,64.0
149.96144554,2.34941556,0.9465,-23.19,29.88,694093.0,64.0
149.91954558,2.33622125,0.9466,-22.19,30.02,684084.0,64.0
149.90687181,2.59109769,0.8769,-20.28,28.81,851408.0,65.0
149.91172787,2.64274143,0.8763,-19.69,28.49,884769.0,65.0
149.8938695,2.64707768,0.8759,-20.57,29.38,887485.0,65.0
149.87661054,2.68623604,0.8779,-21.51,29.62,913891.0,65.0
149.89738356,2.6979915,0.8775,-20.59,29.66,920482.0,65.0
149.92542217,2.63191706,0.8774,-20.14,28.91,878264.0,65.0
149.93877866,2.66363176,0.8766,-19.99,29.16,897957.0,65.0
149.94665959,2.68180332,0.8772,-21.73,29.58,911394.0,65.0
149.94105576,2.69411993,0.8757,-21.1,29.17,918341.0,65.0
149.92509163,2.70416506,0.8765,-21.19,29.18,924962.0,65.0
149.90061944,2.64195139,0.8789,-20.75,29.13,884326.0,65.0
149.9247855,2.645389,0.879,-20.03,28.98,886591.0,65.0
149.89677935,2.65472654,0.8807,-23.15,29.99,894402.0,65.0
149.87077215,2.65903034,0.8785,-20.54,29.22,894954.0,65.0
149.87387949,2.66657183,0.8798,-19.76,28.75,899647.0,65.0
149.88511347,2.66892347,0.8792,-22.73,29.81,902316.0,65.0
149.89092942,2.669207,0.8794,-23.61,30.06,903460.0,65.0
149.90990997,2.67891748,0.8811,-21.57,29.5,908182.0,65.0
149.90792983,2.68991957,0.8809,-20.52,29.02,915443.0,65.0
149.90952369,2.69974202,0.8792,-20.84,29.33,921840.0,65.0
149.90735415,2.70844904,0.8804,-22.95,29.79,928939.0,65.0
149.90555925,2.71828501,0.88,-23.45,29.97,934979.0,65.0
149.92532643,2.63691636,0.8803,-20.82,29.31,881454.0,65.0
149.92782287,2.60665265,0.88,-23.31,30.03,863067.0,65.0
149.93074705,2.58914282,0.8799,-19.69,28.91,849810.0,65.0
149.9684589,2.62566286,0.8808,-19.5,28.44,873066.0,65.0
149.92676654,2.6475097,0.88,-23.14,29.86,888882.0,65.0
149.87319565,2.60833986,0.883,-20.33,29.04,862323.0,65.0
149.89810079,2.63339142,0.8829,-20.07,28.91,879058.0,65.0
149.90039617,2.63676566,0.8816,-20.25,28.83,881371.0,65.0
149.91900722,2.64299344,0.8818,-22.2,29.49,885990.0,65.0
149.89319298,2.67248567,0.8832,-20.09,28.87,903428.0,65.0
149.91907801,2.70361626,0.8828,-22.08,30.14,925229.0,65.0
149.93092516,2.64109704,0.8826,-20.59,29.1,883823.0,65.0
149.95050743,2.60226892,0.882,-19.53,28.37,858096.0,65.0
149.95562362,2.60974146,0.8821,-20.48,29.04,863011.0,65.0
149.96041073,2.62111009,0.8828,-20.22,29.19,870277.0,65.0
149.9853242,2.68103477,0.8831,-20.12,29.21,909431.0,65.0
149.92211713,2.60803508,0.8858,-23.69,30.21,864423.0,65.0
149.90741058,2.64476389,0.8855,-21.15,29.64,886148.0,65.0
149.88721796,2.64751022,0.8856,-21.86,29.5,888279.0,65.0
149.92349581,2.64838055,0.8857,-21.29,29.22,888641.0,65.0
149.89611034,2.67131918,0.8849,-20.98,29.29,902928.0,65.0
149.88585722,2.68305272,0.8838,-19.55,28.54,910382.0,65.0
149.9147222,2.68367719,0.8865,-20.39,28.87,911147.0,65.0
149.91420626,2.69751113,0.8852,-21.58,29.24,919915.0,65.0
149.87557717,2.7032211,0.8851,-21.18,29.7,925336.0,65.0
149.90997402,2.70678199,0.8858,-19.7,28.95,926157.0,65.0
149.94566611,2.5917396,0.8843,-19.94,28.5,851549.0,65.0
149.95569772,2.61554614,0.8865,-20.88,29.36,866898.0,65.0
149.97714155,2.62101699,0.8841,-19.66,28.24,869797.0,65.0
149.96012157,2.6563631,0.8857,-22.47,29.6,894545.0,65.0
149.95962021,2.66601844,0.8848,-22.41,29.95,900081.0,65.0
149.95569158,2.67353997,0.8843,-20.53,28.5,904362.0,65.0
149.93229588,2.7005928,0.8857,-20.44,29.1,922762.0,65.0
149.90812669,2.63570523,0.8869,-19.98,28.8,880604.0,65.0
149.87621911,2.64121772,0.8878,-21.71,29.44,884594.0,65.0
149.91578217,2.66231579,0.8875,-23.25,30.3,899129.0,65.0
149.92826299,2.63121099,0.8888,-21.09,29.3,878033.0,65.0
149.92933523,2.6307384,0.8869,-20.55,29.24,877944.0,65.0
149.93701374,2.61582533,0.8883,-21.7,29.48,867833.0,65.0
149.92725248,2.64798261,0.8879,-21.93,29.39,888759.0,65.0
149.98716234,2.65393306,0.8866,-22.69,29.87,892844.0,65.0
149.95962524,2.65671416,0.888,-21.14,29.19,893745.0,65.0
149.95235212,2.66226671,0.8869,-19.58,28.94,896833.0,65.0
149.9306318,2.69944482,0.8886,-21.49,29.46,922130.0,65.0
149.91976825,2.6200033,0.8911,-21.25,29.4,869666.0,65.0
149.88918648,2.62549411,0.8905,-20.24,28.84,873337.0,65.0
149.92083954,2.64096528,0.891,-21.44,29.57,884453.0,65.0
149.90543167,2.67564014,0.8897,-21.85,29.6,906061.0,65.0
149.9116993,2.7052036,0.8905,-19.63,28.68,924673.0,65.0
149.90977189,2.70933888,0.89,-22.95,30.28,929191.0,65.0
149.90381627,2.71812462,0.8894,-20.43,29.3,934401.0,65.0
149.94150464,2.63544023,0.8918,-21.24,29.26,880708.0,65.0
149.96458274,2.65416322,0.89,-22.94,30.39,893634.0,65.0
149.95344982,2.66032029,0.8898,-23.32,29.9,898126.0,65.0
149.97644282,2.69237879,0.8898,-20.1,28.6,916716.0,65.0
149.93834724,2.71367799,0.8905,-19.58,28.76,930617.0,65.0
149.95248579,2.71413807,0.8907,-21.02,29.21,931965.0,65.0
149.86099856,2.6348777,0.8942,-21.91,29.48,880477.0,65.0
149.86980704,2.65512864,0.8944,-21.39,29.79,892874.0,65.0
149.92380104,2.66856,0.8928,-22.45,29.89,902212.0,65.0
149.92208856,2.70472933,0.8931,-21.33,29.23,925786.0,65.0
149.91195975,2.70763701,0.8931,-20.2,28.7,926833.0,65.0
149.90656486,2.71873205,0.8927,-23.01,30.39,935754.0,65.0
149.92996698,2.63321512,0.8928,-22.76,29.71,880648.0,65.0
149.93295962,2.61477102,0.8923,-20.14,28.81,866080.0,65.0
149.95189423,2.65215829,0.8928,-22.2,29.88,892090.0,65.0
149.96509697,2.66588237,0.8929,-20.0,28.76,899396.0,65.0
149.89792599,2.63758161,0.8966,-20.46,29.07,882395.0,65.0
149.88675496,2.67605923,0.8953,-21.49,29.35,906866.0,65.0
149.92090628,2.69411071,0.8965,-21.86,29.35,918644.0,65.0
149.91153267,2.71271279,0.8947,-21.12,29.34,930335.0,65.0
